193;0;512.00;13.00;1901.00;0.00;3.08
194;0;4364.00;13.00;1294.00;0.00;3.08
195;0;564.00;13.00;1002.00;0.00;3.48
196;0;3913.00;13.00;961.00;0.00;1.84
197;0;950.00;13.00;281.00;0.00;2.76
198;0;3370.00;13.00;996.00;0.00;0.80
199;0;4707.00;13.00;1824.00;0.00;3.04
200;0;3136.00;13.00;58.00;0.00;2.48
201;0;321.00;13.00;1173.00;0.00;2.76
202;0;2571.00;11.00;1008.00;0.00;0.08
203;0;426.00;13.00;1415.00;0.00;2.56
204;0;2677.00;11.00;1032.00;0.00;0.64
205;0;2793.00;13.00;773.00;0.00;2.16
206;0;2450.00;13.00;1702.00;0.00;2.12
207;0;4012.00;13.00;546.00;0.00;3.08
208;0;2130.00;13.00;496.00;0.00;3.88
209;0;2592.00;10.00;1039.00;0.00;0.08
210;0;3139.00;13.00;1614.00;0.00;0.52
211;0;2729.00;11.00;1084.00;0.00;0.64
212;0;1372.00;13.00;327.00;0.00;2.76
213;0;3202.00;13.00;2029.00;0.00;1.48
214;0;2719.00;13.00;1775.00;0.00;3.12
215;0;2594.00;11.00;1010.00;0.00;0.20
216;0;3319.00;10.00;1195.00;0.00;0.08
217;0;1269.00;13.00;1068.00;0.00;2.48
218;0;3502.00;13.00;53.00;0.00;2.32
219;0;4832.00;13.00;1684.00;0.00;3.24
220;0;2358.00;13.00;1144.00;0.00;2.00
221;0;1344.00;13.00;1971.00;0.00;2.52
222;0;568.00;13.00;774.00;0.00;2.56
223;0;4992.00;13.00;1141.00;0.00;3.00
224;0;1865.00;13.00;1928.00;0.00;2.60
225;0;94.00;13.00;109.00;0.00;2.64
226;0;1005.00;13.00;426.00;0.00;2.80
227;0;872.00;13.00;58.00;0.00;2.76
228;0;4561.00;13.00;1659.00;0.00;3.04
229;0;4466.00;13.00;1921.00;0.00;3.08
230;0;3845.00;13.00;1881.00;0.00;1.92
231;0;4275.00;13.00;1383.00;0.00;3.28
232;0;2101.00;13.00;959.00;0.00;2.24
233;0;936.00;13.00;1567.00;0.00;3.24
234;0;1793.00;13.00;854.00;0.00;2.72
235;0;4317.00;13.00;1082.00;0.00;3.12
236;0;2510.00;13.00;393.00;0.00;3.36
237;0;4093.00;13.00;1982.00;0.00;1.92
238;0;4011.00;13.00;1720.00;0.00;2.28
239;0;3093.00;13.00;1428.00;0.00;0.92
240;0;4763.00;13.00;2014.00;0.00;1.52
241;0;2045.00;13.00;2015.00;0.00;1.72
242;0;5186.00;13.00;505.00;0.00;2.72
243;0;3206.00;13.00;1142.00;0.00;0.44
244;0;2963.00;13.00;861.00;0.00;0.32
245;0;5474.00;13.00;736.00;0.00;2.92
246;0;3129.00;10.00;842.00;0.00;0.12
247;0;3237.00;11.00;1195.00;0.00;0.08
248;0;3252.00;13.00;1227.00;0.00;1.32
249;0;2110.00;11.00;1862.00;0.00;0.28
250;0;3689.00;11.00;1366.00;0.00;0.28
251;0;243.00;13.00;586.00;0.00;2.64
252;0;3748.00;12.50;1137.00;0.00;0.16
253;0;2179.00;12.50;1663.00;0.00;0.08
254;0;3258.00;13.00;1355.00;0.00;2.36
255;0;1548.00;13.00;1755.00;0.00;2.64
256;0;121.00;13.00;359.00;0.00;2.52
257;0;331.00;13.00;1054.00;0.00;2.32
258;0;139.00;13.00;986.00;0.00;2.96
259;0;3905.00;13.00;1174.00;0.00;3.00
260;0;3354.00;10.00;1568.00;0.00;0.20
261;0;4505.00;13.00;2012.00;0.00;1.64
262;0;319.00;13.00;1854.00;0.00;2.84
263;0;4435.00;13.00;820.00;0.00;2.96
264;0;5512.00;13.00;625.00;0.00;2.72
265;0;3624.00;13.00;1041.00;0.00;1.92
266;0;562.00;13.00;1164.00;0.00;2.96
267;0;4473.00;13.00;1308.00;0.00;3.04
268;0;2950.00;13.00;670.00;0.00;2.56
269;0;3592.00;13.00;1787.00;0.00;2.32
270;0;3423.00;10.00;1180.00;0.00;0.20
271;0;4154.00;13.00;1370.00;0.00;2.96
272;0;1005.00;13.00;1800.00;0.00;2.68
273;0;3475.00;13.00;863.00;0.00;1.40
274;0;141.00;13.00;1681.00;0.00;3.20
275;0;1668.00;13.00;1977.00;0.00;2.60
276;0;5520.99;13.00;330.00;0.00;3.08
277;0;1898.00;13.00;451.00;0.00;2.44
278;0;3002.00;11.00;1152.00;0.00;0.36
279;0;1328.00;13.00;1654.00;0.00;2.76
280;0;1518.00;13.00;617.00;0.00;2.72
281;0;5063.00;13.00;1746.00;0.00;2.48
282;0;1471.00;13.00;1821.00;0.00;2.92
283;0;3393.00;13.00;772.00;0.00;2.68
284;0;1541.00;13.00;174.00;0.00;3.04
285;0;818.00;13.00;1348.00;0.00;2.48
286;0;2956.00;11.00;1161.00;0.00;0.08
287;0;3302.00;13.00;787.00;0.00;1.16
288;0;635.00;13.00;1648.00;0.00;3.32
289;0;2811.00;13.00;1703.00;0.00;2.52
290;0;5271.00;13.00;176.00;0.00;2.84
291;0;3748.00;12.50;1130.00;0.00;0.12
292;0;1429.00;13.00;242.00;0.00;2.72
293;0;2444.00;13.00;1517.00;0.00;0.16
294;0;3933.00;13.00;1336.00;0.00;2.64
295;0;789.00;13.00;1464.00;0.00;2.44
296;0;2033.00;13.00;1744.00;0.00;2.28
297;0;237.00;13.00;44.00;0.00;2.04
298;0;1495.00;13.00;814.00;0.00;2.76
299;0;3010.00;10.00;1351.00;0.00;0.16
300;0;2280.00;13.00;398.00;0.00;3.96
301;0;1180.00;13.00;943.00;0.00;2.80
302;0;2137.00;13.00;1366.00;0.00;1.84
303;0;3810.00;13.00;1990.00;0.00;3.40
304;0;4101.00;13.00;177.00;0.00;2.80
305;0;1251.00;13.00;773.00;0.00;3.00
306;0;3384.00;13.00;865.00;0.00;1.92
307;0;5438.00;13.00;2009.00;0.00;2.00
308;0;1021.00;13.00;1676.00;0.00;2.96
309;0;3354.00;13.00;662.00;0.00;2.24
310;0;1454.00;13.00;1133.00;0.00;2.72
311;0;5584.00;13.00;842.00;0.00;2.16
312;0;695.00;13.00;1739.00;0.00;2.80
313;0;2164.00;13.00;1969.00;0.00;4.64
314;0;3691.00;13.00;1874.00;0.00;3.68
315;0;2827.00;11.00;1357.00;0.00;0.60
316;0;5450.00;13.00;450.00;0.00;3.08
317;0;2179.00;12.50;1529.00;0.00;0.08
318;0;4682.00;13.00;1716.00;0.00;2.88
319;0;440.00;13.00;1302.00;0.00;2.72
320;0;5383.00;13.00;1069.00;0.00;2.84
321;0;3848.00;13.00;1002.00;0.00;1.36
322;0;3631.00;13.00;660.00;0.00;2.48
323;0;4842.00;13.00;702.00;0.00;2.96
324;0;365.00;13.00;764.00;0.00;2.52
325;0;3809.00;11.00;677.00;0.00;0.16
326;0;1232.00;13.00;64.00;0.00;2.64
327;0;2105.00;13.00;228.00;0.00;4.32
328;0;1895.00;13.00;894.00;0.00;2.72
329;0;2678.00;13.00;1357.00;0.00;0.92
330;0;5102.00;13.00;1418.00;0.00;2.96
331;0;1881.00;13.00;1425.00;0.00;3.28
332;0;379.00;13.00;933.00;0.00;2.88
333;0;3219.00;13.00;1295.00;0.00;2.76
334;0;3401.00;13.00;607.00;0.00;1.64
335;0;5480.00;13.00;1352.00;0.00;2.76
336;0;5193.00;13.00;903.00;0.00;3.20
337;0;4543.00;13.00;1800.00;0.00;3.40
338;0;317.00;13.00;1314.00;0.00;2.72
339;0;549.00;13.00;492.00;0.00;2.84
340;0;40.00;13.00;1222.00;0.00;1.84
341;0;976.00;13.00;1257.00;0.00;3.32
342;0;5322.00;13.00;1318.00;0.00;3.24
343;0;552.00;13.00;1282.00;0.00;2.36
344;0;1037.00;13.00;887.00;0.00;2.64
345;0;1269.00;13.00;1267.00;0.00;2.96
346;0;4088.00;13.00;1022.00;0.00;3.60
347;0;2334.00;13.00;1025.00;0.00;1.40
348;0;4369.00;13.00;29.00;0.00;1.52
349;0;61.00;13.00;1942.00;0.00;2.68
350;0;373.00;13.00;288.00;0.00;2.60
351;0;1065.00;13.00;207.00;0.00;3.04
352;0;4298.00;13.00;1972.00;0.00;3.08
353;0;3911.00;13.00;40.00;0.00;2.24
354;0;1129.00;13.00;1195.00;0.00;2.96
355;0;2814.00;13.00;173.00;0.00;1.96
356;0;1457.00;13.00;2013.00;0.00;1.72
357;0;3348.00;13.00;406.00;0.00;1.84
358;0;113.00;13.00;795.00;0.00;2.96
359;0;4233.00;13.00;909.00;0.00;3.12
360;0;4542.00;13.00;1178.00;0.00;2.92
361;0;3441.00;13.00;326.00;0.00;1.88
362;0;4491.00;13.00;163.00;0.00;2.80
363;0;4021.00;13.00;1485.00;0.00;2.76
364;0;1408.00;13.00;645.00;0.00;2.92
365;0;4953.00;13.00;1643.00;0.00;2.56
366;0;4871.00;13.00;1523.00;0.00;3.16
367;0;4345.00;13.00;204.00;0.00;2.76
368;0;5168.00;13.00;722.00;0.00;3.16
369;0;1015.00;13.00;1016.00;0.00;2.92
370;0;4869.00;13.00;1957.00;0.00;3.28
371;0;1569.00;13.00;1895.00;0.00;2.68
372;0;556.00;13.00;1392.00;0.00;2.76
373;0;3809.00;11.00;680.00;0.00;0.12
374;0;1283.00;13.00;427.00;0.00;2.44
375;0;3529.00;13.00;435.00;0.00;1.60
376;0;2249.00;10.00;1010.00;0.00;0.08
377;0;5592.99;13.00;1010.00;0.00;1.88
378;0;46.00;13.00;1642.00;0.00;2.24
379;0;5270.00;13.00;619.00;0.00;3.08
380;0;3809.00;11.00;673.00;0.00;0.16
381;0;5014.00;13.00;250.00;0.00;3.16
382;0;744.00;13.00;160.00;0.00;3.20
383;0;4598.00;13.00;147.00;0.00;2.52
384;0;2987.00;13.00;546.00;0.00;3.56
385;0;722.00;13.00;855.00;0.00;2.60
386;0;3420.00;13.00;718.00;0.00;1.80
387;0;441.00;13.00;1175.00;0.00;2.64
388;0;4454.00;13.00;600.00;0.00;2.88
389;0;5064.00;13.00;786.00;0.00;3.20
390;0;5288.00;13.00;2010.00;0.00;1.84
391;0;821.00;13.00;1995.00;0.00;2.40
392;0;4750.00;13.00;1194.00;0.00;3.16
393;0;1812.00;13.00;1287.00;0.00;3.20
394;0;3333.00;13.00;1008.00;0.00;1.20
395;0;4478.00;13.00;1558.00;0.00;3.36
396;0;3331.00;13.00;947.00;0.00;1.40
397;0;5571.00;13.00;1232.00;0.00;2.36
398;0;5046.00;13.00;399.00;0.00;3.04
399;0;4530.00;13.00;488.00;0.00;3.04
400;0;3253.00;13.00;1011.00;0.00;1.40
401;0;2143.00;13.00;1109.00;0.00;1.48
402;0;2444.00;13.00;1525.00;0.00;0.16
403;0;681.00;13.00;742.00;0.00;2.76
404;0;824.00;13.00;885.00;0.00;2.44
405;0;5092.00;13.00;931.00;0.00;2.84
406;0;4409.00;13.00;491.00;0.00;2.72
407;0;5503.00;13.00;1078.00;0.00;2.84
408;0;3533.00;13.00;1946.00;0.00;2.64
409;0;3175.00;13.00;1209.00;0.00;0.44
410;0;802.00;13.00;657.00;0.00;2.96
411;0;2893.00;13.00;1205.00;0.00;2.08
412;0;5255.00;13.00;1019.00;0.00;3.60
413;0;3904.00;13.00;1563.00;0.00;2.00
414;0;5528.99;13.00;1800.00;0.00;2.64
415;0;4664.00;13.00;1419.00;0.00;2.80
416;0;242.00;13.00;1541.00;0.00;3.04
417;0;2064.00;13.00;1021.00;0.00;2.16
418;0;3217.00;11.00;1431.00;0.00;0.08
419;0;4412.00;13.00;1445.00;0.00;3.20
420;0;5275.00;13.00;1634.00;0.00;2.64
421;0;2929.00;13.00;1143.00;0.00;0.52
422;0;3595.00;13.00;1469.00;0.00;1.68
423;0;3034.00;13.00;1827.00;0.00;2.36
424;0;5439.00;13.00;33.00;0.00;1.72
425;0;4903.00;13.00;424.00;0.00;2.96
426;0;310.00;13.00;1443.00;0.00;2.80
427;0;3578.00;11.00;1221.00;0.00;0.24
428;0;3405.00;13.00;137.00;0.00;1.72
429;0;4765.00;13.00;866.00;0.00;2.72
430;0;2900.00;13.00;1261.00;0.00;0.60
431;0;4136.00;13.00;773.00;0.00;2.84
432;0;3299.00;13.00;1968.00;0.00;2.56
433;0;811.00;13.00;1773.00;0.00;2.96
434;0;1242.00;13.00;1991.00;0.00;2.68
435;0;395.00;13.00;445.00;0.00;3.24
436;0;4691.00;13.00;218.00;0.00;3.20
437;0;2301.00;11.00;987.00;0.00;0.08
438;0;1952.00;13.00;704.00;0.00;3.12
439;0;4258.00;13.00;80.00;0.00;3.12
440;0;4379.00;13.00;935.00;0.00;3.36
441;0;1279.00;13.00;1767.00;0.00;2.64
442;0;3261.00;13.00;381.00;0.00;3.04
443;0;3900.00;13.00;1743.00;0.00;2.60
444;0;893.00;13.00;1906.00;0.00;2.72
445;0;1728.00;13.00;1348.00;0.00;3.04
446;0;3939.00;13.00;822.00;0.00;3.28
447;0;2933.00;13.00;1080.00;0.00;0.20
448;0;4024.00;13.00;58.00;0.00;2.52
449;0;2723.00;13.00;973.00;0.00;0.24
450;0;4190.00;13.00;2009.00;0.00;1.96
451;0;1145.00;13.00;846.00;0.00;2.64
452;0;4958.00;13.00;1421.00;0.00;3.44
453;0;1653.00;13.00;64.00;0.00;2.76
454;0;41.00;13.00;1005.00;0.00;1.88
455;0;2019.00;13.00;385.00;0.00;2.72
456;0;3724.00;11.00;1453.00;0.00;0.12
457;0;2137.00;13.00;1516.00;0.00;1.96
458;0;5004.00;13.00;997.00;0.00;2.92
459;0;1666.00;13.00;436.00;0.00;2.60
460;0;168.00;13.00;241.00;0.00;2.92
461;0;2227.00;13.00;1588.00;0.00;1.68
462;0;1217.00;13.00;1370.00;0.00;3.24
463;0;4793.00;13.00;1027.00;0.00;2.88
464;0;4876.00;13.00;928.00;0.00;2.76
465;0;1865.00;13.00;1825.00;0.00;2.72
466;0;4186.00;13.00;307.00;0.00;2.72
467;0;588.00;13.00;377.00;0.00;2.60
468;0;5236.00;13.00;1246.00;0.00;2.60
469;0;3162.00;13.00;1859.00;0.00;1.68
470;0;5265.00;13.00;1821.00;0.00;2.72
471;0;3660.00;13.00;1679.00;0.00;1.88
472;0;5343.00;13.00;725.00;0.00;3.16
473;0;2976.00;13.00;1884.00;0.00;2.56
474;0;3010.00;10.00;1355.00;0.00;0.16
475;0;1468.00;13.00;1501.00;0.00;3.04
476;0;504.00;13.00;36.00;0.00;1.60
477;0;139.00;13.00;1248.00;0.00;2.60
478;0;4423.00;13.00;1770.00;0.00;2.88
479;0;4410.00;13.00;1171.00;0.00;2.80
480;0;4302.00;13.00;1639.00;0.00;2.80
481;0;1297.00;13.00;204.00;0.00;2.64
482;0;5340.00;13.00;878.00;0.00;3.00
483;0;2709.00;13.00;231.00;0.00;3.80
484;0;5196.00;13.00;1339.00;0.00;2.52
485;0;2083.00;13.00;1692.00;0.00;2.60
486;0;5331.00;13.00;82.00;0.00;2.80
487;0;453.00;13.00;678.00;0.00;2.44
488;0;5592.00;13.00;1578.00;0.00;2.08
489;0;4924.00;13.00;39.00;0.00;2.12
490;0;1446.00;13.00;1624.00;0.00;3.28
491;0;5235.00;13.00;1919.00;0.00;2.76
492;0;1346.00;13.00;726.00;0.00;3.72
493;0;1595.00;13.00;931.00;0.00;2.56
494;0;3091.00;13.00;1777.00;0.00;2.36
495;0;572.00;13.00;1801.00;0.00;2.88
496;0;4852.00;13.00;1804.00;0.00;2.92
497;0;3188.00;13.00;312.00;0.00;3.24
498;0;5416.00;13.00;1799.00;0.00;2.80
499;0;2906.00;13.00;1782.00;0.00;1.04
500;0;667.00;13.00;1236.00;0.00;2.60
501;0;5109.00;13.00;1888.00;0.00;3.24
502;0;1993.00;13.00;588.00;0.00;4.04
503;0;4637.00;13.00;50.00;0.00;2.24
504;0;2806.00;13.00;1829.00;0.00;2.44
505;0;2867.00;13.00;1911.00;0.00;2.08
506;0;2696.00;13.00;1681.00;0.00;1.96
507;0;4624.00;13.00;386.00;0.00;2.84
508;0;274.00;13.00;338.00;0.00;3.04
509;0;4971.00;13.00;854.00;0.00;2.88
510;0;1163.00;13.00;1779.00;0.00;2.84
511;0;3183.00;13.00;1600.00;0.00;0.40
512;0;5592.99;13.00;263.00;0.00;2.00
513;0;2404.00;11.00;1774.00;0.00;0.12
514;0;1929.00;13.00;2007.00;0.00;2.12
515;0;3923.00;13.00;602.00;0.00;2.24
516;0;4961.00;13.00;521.00;0.00;2.40
517;0;5404.99;13.00;335.00;0.00;2.76
518;0;4502.00;13.00;42.00;0.00;1.92
519;0;2609.00;13.00;1677.00;0.00;1.16
520;0;2683.00;13.00;1997.00;0.00;2.20
521;0;38.00;13.00;697.00;0.00;2.00
522;0;679.00;13.00;626.00;0.00;2.52
523;0;2570.00;13.00;1930.00;0.00;2.00
524;0;5602.00;13.00;619.00;0.00;1.36
525;0;2533.00;13.00;1663.00;0.00;1.52
526;0;2463.00;13.00;1588.00;0.00;2.28
527;0;3335.00;13.00;1650.00;0.00;2.48
528;0;1910.00;13.00;61.00;0.00;2.16
529;0;1405.00;13.00;125.00;0.00;3.48
530;0;1518.00;13.00;1399.00;0.00;3.00
531;0;1033.00;13.00;1139.00;0.00;3.00
532;0;2631.00;13.00;1444.00;0.00;2.20
533;0;663.00;13.00;1457.00;0.00;2.64
534;0;2833.00;13.00;524.00;0.00;4.96
535;0;325.00;13.00;1979.00;0.00;2.80
536;0;5586.00;13.00;418.00;0.00;2.24
537;0;2570.00;13.00;1511.00;0.00;3.56
538;0;4601.00;13.00;1917.00;0.00;3.00
539;0;995.00;13.00;531.00;0.00;2.48
540;0;4973.00;13.00;123.00;0.00;2.80
541;0;4196.00;13.00;1552.00;0.00;2.60
542;0;5192.00;13.00;1155.00;0.00;3.04
543;0;2947.00;13.00;71.00;0.00;2.68
544;0;483.00;13.00;891.00;0.00;2.88
545;0;1256.00;13.00;1564.00;0.00;3.36
546;0;174.00;13.00;2014.00;0.00;1.68
547;0;2147.00;13.00;644.00;0.00;3.24
548;0;2737.00;13.00;1564.00;0.00;2.88
549;0;38.00;13.00;1433.00;0.00;2.00
550;0;2404.00;11.00;1620.00;0.00;0.12
551;0;1379.00;13.00;536.00;0.00;2.52
