9;supply_node;3296.00;9.90;1497.00;3.81;0
9;supply_node;3315.00;9.90;1490.00;0.11;0
9;supply_node;3312.00;9.90;1487.00;3.05;0
9;supply_node;3309.00;9.95;1484.00;4.53;0
9;fuel_silo;3290.00;9.90;1513.00;5.77;0
9;synthetic_refinery;3315.00;9.90;1490.00;2.15;0
9;air_base;3296.00;9.90;1502.00;0.09;0
9;arms_factory;3296.00;9.90;1507.00;5.70;0
9;arms_factory;3298.00;9.90;1498.00;2.08;0
9;arms_factory;3270.00;9.90;1527.00;6.20;0
9;industrial_complex;3279.00;9.90;1523.00;3.53;0
9;radar_station;3297.00;9.90;1506.00;6.27;0
9;industrial_complex;3301.00;9.90;1502.00;3.03;0
9;arms_factory;3315.00;9.90;1492.00;4.14;0
9;arms_factory;3290.00;9.90;1514.00;1.48;0
9;industrial_complex;3290.00;9.90;1511.00;3.63;0
9;industrial_complex;3278.00;9.90;1518.00;5.69;0
9;rocket_site;3265.00;9.90;1527.00;4.21;0
9;industrial_complex;3271.00;9.90;1525.00;5.19;0
9;industrial_complex;3298.00;9.90;1501.00;5.09;0
9;arms_factory;3267.00;9.90;1531.00;2.58;0
9;supply_node;3289.00;9.90;1514.00;3.51;0
9;supply_node;3285.00;9.90;1512.00;2.81;0
10;fuel_silo;2980.00;9.90;1169.00;2.76;0
10;industrial_complex;2996.00;9.90;1189.00;1.58;0
10;arms_factory;3014.00;9.90;1205.00;1.14;0
10;arms_factory;3012.00;9.90;1204.00;4.76;0
10;supply_node;2983.00;9.90;1175.00;2.95;0
10;industrial_complex;3002.00;9.90;1194.00;2.09;0
10;radar_station;2983.00;9.90;1167.00;0.70;0
10;arms_factory;2944.00;9.90;1211.00;0.63;0
10;air_base;3011.00;9.90;1196.00;4.83;0
10;rocket_site;2946.00;9.90;1210.00;1.21;0
10;industrial_complex;3005.00;9.90;1189.00;0.03;0
10;industrial_complex;2995.00;9.90;1181.00;2.69;0
10;arms_factory;2995.00;9.90;1182.00;0.53;0
10;supply_node;3008.00;9.90;1200.00;3.67;0
10;supply_node;3011.00;9.90;1198.00;2.19;0
10;supply_node;3013.00;9.90;1195.00;4.44;0
10;synthetic_refinery;2983.00;9.90;1169.00;4.32;0
10;supply_node;2985.00;9.90;1172.00;0.02;0
10;supply_node;2987.00;9.90;1169.00;2.26;0
10;supply_node;2938.00;9.95;1214.00;0.79;0
10;supply_node;2957.00;9.90;1203.00;2.65;0
10;arms_factory;2977.00;9.90;1163.00;5.36;0
10;arms_factory;3015.00;9.90;1199.00;3.80;0
10;industrial_complex;2977.00;9.90;1196.00;4.75;0
10;supply_node;2982.00;9.95;1193.00;4.13;0
10;industrial_complex;2970.00;9.90;1158.00;4.25;0
11;synthetic_refinery;3383.00;9.90;1570.00;3.43;0
11;rocket_site;3338.00;9.90;1527.00;5.49;0
11;air_base;3383.00;9.90;1572.00;1.37;0
11;radar_station;3352.00;9.90;1542.00;6.09;0
11;industrial_complex;3370.00;9.90;1554.00;0.69;0
11;fuel_silo;3373.00;9.90;1555.00;0.77;0
11;supply_node;3348.00;9.90;1530.00;2.80;0
11;supply_node;3345.00;9.90;1532.00;6.14;0
11;supply_node;3343.00;9.90;1535.00;3.56;0
11;supply_node;3359.00;9.90;1551.00;0.62;0
11;supply_node;3361.00;9.90;1548.00;3.97;0
11;supply_node;3364.00;9.90;1546.00;1.39;0
11;supply_node;3377.00;9.90;1564.00;4.74;0
11;supply_node;3374.00;9.90;1567.00;3.25;0
11;supply_node;3380.00;9.90;1561.00;5.50;0
11;arms_factory;3362.00;9.90;1550.00;4.47;0
11;industrial_complex;3356.00;9.90;1539.00;2.25;0
11;arms_factory;3354.00;9.90;1540.00;1.81;0
11;arms_factory;3360.00;9.90;1550.00;5.43;0
11;arms_factory;3383.00;9.90;1567.00;3.86;0
11;arms_factory;3356.00;9.90;1548.00;6.03;0
11;industrial_complex;3342.00;9.90;1526.00;0.70;0
11;industrial_complex;3383.00;9.90;1571.00;3.96;0
11;industrial_complex;3351.00;9.90;1536.00;2.75;0
11;industrial_complex;3356.00;9.90;1545.00;4.91;0
11;arms_factory;3359.00;9.90;1541.00;3.36;0
12;supply_node;3421.00;9.95;1602.00;5.12;0
12;arms_factory;3420.00;9.90;1607.00;0.68;0
12;rocket_site;3413.00;9.90;1604.00;4.46;0
12;air_base;3419.00;9.90;1606.00;0.33;0
12;radar_station;3412.00;9.90;1601.00;3.95;0
12;synthetic_refinery;3427.00;9.90;1615.00;2.39;0
12;fuel_silo;3425.00;9.90;1608.00;4.56;0
12;arms_factory;3416.00;9.90;1603.00;0.78;0
12;supply_node;3415.00;9.95;1608.00;1.77;0
12;supply_node;3418.00;9.90;1605.00;3.64;0
12;arms_factory;3413.00;9.90;1595.00;1.28;0
12;arms_factory;3427.00;9.90;1610.00;4.90;0
12;industrial_complex;3414.00;9.90;1600.00;2.32;0
12;industrial_complex;3424.00;9.90;1614.00;0.16;0
12;industrial_complex;3423.00;9.90;1613.00;0.27;0
12;industrial_complex;3424.00;9.90;1608.00;4.39;0
12;industrial_complex;3415.00;9.90;1604.00;0.77;0
12;industrial_complex;3429.00;9.90;1611.00;2.33;0
12;arms_factory;3422.00;9.90;1613.00;5.00;0
12;arms_factory;3425.00;9.90;1612.00;2.84;0
13;arms_factory;3454.00;9.90;1643.00;0.26;0
13;arms_factory;3455.00;9.90;1643.00;5.34;0
13;arms_factory;3457.00;9.90;1643.00;2.32;0
13;arms_factory;3455.00;9.90;1644.00;1.82;0
13;industrial_complex;3458.00;9.90;1644.00;1.72;0
13;industrial_complex;3458.00;9.90;1644.00;3.88;0
13;industrial_complex;3457.00;9.90;1644.00;1.21;0
13;industrial_complex;3456.00;9.90;1645.00;4.83;0
13;industrial_complex;3457.00;9.90;1645.00;3.27;0
13;industrial_complex;3455.00;9.90;1645.00;5.43;0
13;arms_factory;3458.00;9.90;1643.00;5.94;0
13;rocket_site;3453.00;9.90;1641.00;6.11;0
13;air_base;3452.00;9.90;1641.00;4.90;0
13;radar_station;3453.00;9.90;1642.00;0.78;0
13;synthetic_refinery;3454.00;9.90;1642.00;5.50;0
13;fuel_silo;3456.00;9.90;1641.00;2.83;0
13;supply_node;3457.00;9.90;1644.00;4.52;0
13;supply_node;3454.00;9.90;1646.00;3.04;0
13;supply_node;3459.00;9.90;1641.00;0.11;0
13;arms_factory;3455.00;9.90;1643.00;4.39;0
14;arms_factory;3513.00;9.90;1695.00;6.01;0
14;arms_factory;3512.00;9.90;1704.00;3.34;0
14;arms_factory;3516.00;9.90;1705.00;1.29;0
14;supply_node;3511.00;9.90;1693.00;4.18;0
14;industrial_complex;3506.00;9.90;1693.00;0.78;0
14;industrial_complex;3507.00;9.90;1690.00;1.28;0
14;supply_node;3507.00;9.90;1698.00;1.94;0
14;supply_node;3509.00;9.90;1696.00;2.70;0
14;arms_factory;3518.00;9.90;1707.00;0.33;0
14;arms_factory;3510.00;9.90;1702.00;5.41;0
14;industrial_complex;3503.00;9.90;1690.00;4.90;0
14;arms_factory;3509.00;9.90;1693.00;5.50;0
14;industrial_complex;3514.00;9.90;1698.00;2.84;0
14;fuel_silo;3516.00;9.90;1704.00;5.06;0
14;synthetic_refinery;3502.00;9.90;1694.00;1.80;0
14;radar_station;3509.00;9.90;1699.00;4.46;0
14;air_base;3504.00;9.90;1696.00;0.84;0
14;rocket_site;3508.00;9.90;1695.00;4.96;0
14;industrial_complex;3502.00;9.90;1688.00;5.85;0
14;industrial_complex;3506.00;9.90;1691.00;2.83;0
15;arms_factory;3536.00;9.90;1745.00;3.38;0
15;supply_node;3528.00;9.90;1745.00;2.35;0
15;synthetic_refinery;3533.00;9.90;1764.00;4.00;0
15;radar_station;3530.00;9.90;1738.00;1.83;0
15;air_base;3529.00;9.90;1756.00;4.50;0
15;rocket_site;3534.00;9.90;1741.00;2.34;0
15;supply_node;3528.00;9.90;1763.00;0.48;0
15;supply_node;3536.00;9.90;1763.00;4.52;0
15;supply_node;3532.00;9.90;1763.00;6.00;0
15;fuel_silo;3535.00;9.90;1741.00;3.90;0
15;supply_node;3532.00;9.90;1745.00;4.59;0
15;industrial_complex;3529.00;9.90;1738.00;3.32;0
15;industrial_complex;3530.00;9.90;1752.00;5.99;0
15;industrial_complex;3533.00;9.90;1741.00;3.83;0
15;industrial_complex;3529.00;9.90;1753.00;5.03;0
15;industrial_complex;3535.00;9.90;1750.00;1.77;0
15;industrial_complex;3531.00;9.90;1753.00;5.89;0
15;arms_factory;3537.00;9.90;1750.00;2.27;0
15;arms_factory;3533.00;9.90;1737.00;4.94;0
15;arms_factory;3529.00;9.90;1748.00;0.21;0
15;arms_factory;3528.00;9.90;1766.00;4.34;0
15;arms_factory;3531.00;9.90;1749.00;5.54;0
15;supply_node;3536.00;9.90;1745.00;5.28;0
17;industrial_complex;3504.00;9.90;1151.00;1.90;0
17;arms_factory;3505.00;9.90;1151.00;0.34;0
17;industrial_complex;3523.00;9.90;1164.00;5.06;0
17;industrial_complex;3510.00;9.90;1152.00;0.94;0
17;industrial_complex;3531.00;9.90;1170.00;4.56;0
17;fuel_silo;3526.00;9.90;1171.00;2.57;0
17;air_base;3503.00;9.90;1143.00;5.74;0
17;radar_station;3518.00;9.90;1157.00;1.61;0
17;synthetic_refinery;3509.00;9.90;1147.00;0.41;0
17;supply_node;3516.00;9.90;1164.00;1.92;0
17;supply_node;3521.00;9.90;1160.00;3.79;0
17;supply_node;3501.00;9.95;1150.00;6.03;0
17;supply_node;3507.00;9.95;1144.00;1.61;0
17;supply_node;3529.00;9.90;1177.00;3.86;0
17;supply_node;3535.00;9.95;1172.00;2.38;0
17;supply_node;3532.00;9.90;1175.00;5.72;0
17;arms_factory;3505.00;9.90;1148.00;1.45;0
17;arms_factory;3532.00;9.90;1175.00;3.61;0
17;arms_factory;3519.00;9.90;1161.00;2.41;0
17;industrial_complex;3535.00;9.90;1175.00;5.16;0
17;industrial_complex;3523.00;9.90;1167.00;2.49;0
17;supply_node;3504.00;9.90;1147.00;4.55;0
17;supply_node;3519.00;9.90;1162.00;5.27;0
17;arms_factory;3531.00;9.90;1177.00;5.67;0
17;arms_factory;3518.00;9.90;1163.00;3.00;0
17;rocket_site;3513.00;9.90;1153.00;1.01;0
18;rocket_site;3565.00;9.90;1205.00;6.22;0
18;supply_node;3569.00;9.90;1207.00;3.16;0
18;arms_factory;3569.00;9.90;1212.00;0.48;0
18;arms_factory;3572.00;9.90;1218.00;6.15;0
18;industrial_complex;3578.00;9.90;1225.00;2.03;0
18;supply_node;3578.00;9.90;1221.00;0.99;0
18;supply_node;3581.00;9.65;1218.00;2.46;0
18;industrial_complex;3562.00;9.90;1209.00;3.48;0
18;industrial_complex;3571.00;9.90;1216.00;6.15;0
18;supply_node;3575.00;9.90;1223.00;0.22;0
18;supply_node;3566.00;9.90;1209.00;4.64;0
18;industrial_complex;3581.00;9.90;1221.00;1.93;0
18;supply_node;3563.00;9.95;1212.00;2.39;0
18;arms_factory;3567.00;9.90;1211.00;2.54;0
18;fuel_silo;3565.00;9.90;1206.00;0.03;0
18;industrial_complex;3565.00;9.90;1212.00;1.43;0
18;synthetic_refinery;3569.00;9.90;1216.00;4.16;0
18;arms_factory;3572.00;9.90;1214.00;0.38;0
18;radar_station;3578.00;9.90;1219.00;5.72;0
18;air_base;3575.00;9.90;1217.00;2.10;0
18;arms_factory;3570.00;9.90;1213.00;2.44;0
18;arms_factory;3579.00;9.90;1222.00;4.60;0
18;industrial_complex;3575.00;9.90;1222.00;4.09;0
19;supply_node;3628.00;9.90;1265.00;5.29;0
19;supply_node;3616.00;9.90;1254.00;5.99;0
19;arms_factory;3625.00;9.90;1268.00;4.69;0
19;arms_factory;3628.00;9.90;1270.00;0.57;0
19;industrial_complex;3615.00;9.90;1253.00;0.06;0
19;industrial_complex;3615.00;9.90;1260.00;6.25;0
19;rocket_site;3622.00;9.90;1264.00;4.25;0
19;air_base;3608.00;9.90;1249.00;1.59;0
19;radar_station;3615.00;9.90;1254.00;4.86;0
19;synthetic_refinery;3621.00;9.90;1261.00;3.64;0
19;supply_node;3622.00;9.90;1270.00;1.94;0
19;fuel_silo;3624.00;9.90;1265.00;5.81;0
19;supply_node;3610.00;9.90;1259.00;4.12;0
19;supply_node;3613.00;9.90;1256.00;1.18;0
19;arms_factory;3608.00;9.90;1253.00;5.30;0
19;supply_node;3625.00;9.90;1268.00;3.81;0
19;arms_factory;3610.00;9.90;1255.00;2.63;0
19;industrial_complex;3624.00;9.90;1272.00;4.18;0
19;industrial_complex;3618.00;9.90;1258.00;0.92;0
19;arms_factory;3615.00;9.90;1261.00;5.64;0
19;industrial_complex;3625.00;9.90;1269.00;2.63;0
19;industrial_complex;3611.00;9.90;1251.00;3.58;0
19;arms_factory;3625.00;9.90;1263.00;6.25;0
20;arms_factory;3660.00;9.90;1301.00;3.58;0
20;arms_factory;3668.00;9.90;1309.00;6.24;0
20;supply_node;3660.00;9.90;1303.00;2.81;0
20;supply_node;3663.00;9.95;1300.00;4.29;0
20;rocket_site;3664.00;9.90;1304.00;3.14;0
20;industrial_complex;3665.00;9.90;1304.00;5.73;0
20;supply_node;3657.00;9.90;1306.00;0.94;0
20;industrial_complex;3666.00;9.90;1307.00;2.11;0
20;arms_factory;3665.00;9.90;1307.00;5.13;0
20;arms_factory;3668.00;9.90;1308.00;4.18;0
20;arms_factory;3667.00;9.90;1308.00;2.02;0
20;industrial_complex;3665.00;9.90;1306.00;3.07;0
20;industrial_complex;3655.00;9.90;1296.00;0.40;0
20;industrial_complex;3662.00;9.90;1301.00;3.66;0
20;industrial_complex;3664.00;9.90;1305.00;2.46;0
20;fuel_silo;3659.00;9.90;1304.00;4.69;0
20;synthetic_refinery;3662.00;9.90;1303.00;1.07;0
20;radar_station;3656.00;9.90;1296.00;2.63;0
20;air_base;3664.00;9.90;1304.00;5.29;0
20;arms_factory;3667.00;9.90;1307.00;0.05;0
22;industrial_complex;3729.00;9.90;1386.00;2.54;0
22;industrial_complex;3721.00;9.90;1407.00;1.59;0
22;synthetic_refinery;3726.00;9.90;1410.00;2.61;0
22;supply_node;3724.00;9.90;1391.00;6.18;0
22;supply_node;3720.00;9.90;1391.00;1.38;0
22;supply_node;3728.00;9.90;1391.00;4.31;0
22;arms_factory;3722.00;9.90;1403.00;0.03;0
22;fuel_silo;3723.00;9.90;1404.00;4.77;0
22;radar_station;3725.00;9.90;1391.00;5.27;0
22;industrial_complex;3729.00;9.90;1395.00;0.38;0
22;industrial_complex;3721.00;9.90;1389.00;0.48;0
22;arms_factory;3727.00;9.90;1402.00;3.65;0
22;arms_factory;3729.00;9.90;1410.00;5.72;0
22;rocket_site;3724.00;9.90;1389.00;3.22;0
22;air_base;3724.00;9.90;1410.00;0.55;0
22;industrial_complex;3727.00;9.90;1387.00;4.60;0
22;industrial_complex;3727.00;9.90;1396.00;4.70;0
22;supply_node;3728.00;9.90;1406.00;3.55;0
22;arms_factory;3728.00;9.90;1401.00;3.05;0
22;supply_node;3720.00;9.90;1406.00;0.62;0
22;arms_factory;3727.00;9.90;1395.00;4.61;0
22;arms_factory;3721.00;9.90;1404.00;0.99;0
22;supply_node;3724.00;9.90;1406.00;0.20;0
23;supply_node;3728.00;9.90;1453.00;3.58;0
23;supply_node;3720.00;9.90;1453.00;5.82;0
23;supply_node;3724.00;9.90;1453.00;4.34;0
23;arms_factory;3726.00;9.90;1470.00;4.99;0
23;arms_factory;3723.00;9.90;1471.00;5.59;0
23;arms_factory;3724.00;9.90;1464.00;4.39;0
23;arms_factory;3725.00;9.90;1471.00;0.26;0
23;arms_factory;3726.00;9.90;1464.00;4.98;0
23;industrial_complex;3728.00;9.90;1469.00;2.32;0
23;industrial_complex;3723.00;9.90;1465.00;4.48;0
23;arms_factory;3723.00;9.90;1452.00;3.43;0
23;industrial_complex;3727.00;9.90;1470.00;1.82;0
23;industrial_complex;3721.00;9.90;1472.00;0.26;0
23;industrial_complex;3720.00;9.90;1463.00;3.87;0
23;industrial_complex;3728.00;9.90;1461.00;6.03;0
23;radar_station;3722.00;9.90;1449.00;4.55;0
23;air_base;3720.00;9.90;1459.00;2.39;0
23;rocket_site;3729.00;9.90;1456.00;2.49;0
23;synthetic_refinery;3721.00;9.90;1459.00;1.88;0
23;fuel_silo;3721.00;9.90;1450.00;5.50;0
23;supply_node;3724.00;9.90;1468.00;5.75;0
23;supply_node;3728.00;9.90;1468.00;1.70;0
23;supply_node;3720.00;9.90;1468.00;5.05;0
24;industrial_complex;3515.00;9.90;1032.00;1.75;0
24;industrial_complex;3523.00;9.90;1011.00;3.91;0
24;supply_node;3522.00;9.90;1011.00;5.48;0
24;supply_node;3476.00;9.90;1071.00;2.85;0
24;supply_node;3479.00;9.90;1073.00;0.61;0
24;supply_node;3518.00;9.90;1035.00;2.54;0
24;supply_node;3496.00;9.90;1051.00;0.37;0
24;supply_node;3511.00;10.00;1031.00;3.31;0
24;supply_node;3494.00;9.90;1049.00;5.94;0
24;arms_factory;3506.00;9.90;1042.00;0.80;0
24;industrial_complex;3521.00;9.90;1023.00;4.42;0
24;air_base;3521.00;9.90;1011.00;3.54;0
24;rocket_site;3527.00;9.90;1021.00;1.38;0
24;arms_factory;3515.00;9.90;1034.00;3.47;0
24;supply_node;3526.00;9.90;987.00;1.90;0
24;arms_factory;3519.00;9.90;1015.00;5.53;0
24;fuel_silo;3479.00;9.90;1073.00;2.93;0
24;arms_factory;3480.00;9.90;1071.00;3.97;0
24;supply_node;3522.00;9.90;986.00;4.07;0
24;arms_factory;3485.00;9.90;1062.00;1.40;0
24;supply_node;3473.00;10.05;1068.00;1.37;0
24;supply_node;3526.00;9.90;1012.00;4.72;0
24;supply_node;3518.00;9.90;1011.00;0.68;0
24;supply_node;3518.00;9.90;987.00;5.25;0
24;industrial_complex;3520.00;9.90;999.00;0.19;0
24;supply_node;3514.00;9.90;1033.00;6.25;0
24;arms_factory;3520.00;9.90;994.00;1.31;0
24;synthetic_refinery;3504.00;9.90;1048.00;5.60;0
24;radar_station;3518.00;9.90;986.00;1.98;0
24;industrial_complex;3526.00;9.90;983.00;2.36;0
24;industrial_complex;3524.00;9.90;984.00;0.80;0
24;supply_node;3499.00;9.90;1053.00;1.14;0
26;supply_node;3590.00;9.90;929.00;3.30;0
26;supply_node;3588.00;9.90;932.00;4.78;0
26;arms_factory;3611.00;9.90;954.00;2.78;0
26;arms_factory;3618.00;9.90;953.00;0.62;0
26;industrial_complex;3616.00;9.90;958.00;2.26;0
26;arms_factory;3606.00;9.90;949.00;3.28;0
26;arms_factory;3572.00;9.90;923.00;5.94;0
26;industrial_complex;3587.00;9.90;924.00;0.71;0
26;supply_node;3612.00;9.90;951.00;5.47;0
26;supply_node;3609.00;9.90;953.00;0.67;0
26;fuel_silo;3588.00;9.90;924.00;5.50;0
26;supply_node;3615.00;9.95;948.00;1.43;0
26;arms_factory;3605.00;9.90;944.00;2.67;0
26;supply_node;3599.00;9.90;938.00;4.07;0
26;synthetic_refinery;3595.00;9.90;930.00;3.35;0
